anio,carrera_grupo,Carrera_normalizada,estudiantes_total,estudiantes_varones,estudiantes_mujeres,nuevos_inscriptos_total,nuevos_inscriptos_varones,nuevos_inscriptos_mujeres,egresados_total,egresados_varones,egresados_mujeres,estudiantes_mujeres_pct,inscripciones_mujeres_pct,estudiantes_hombres_pct
2012,Naturales,Biotecnologia,5481.0,2131.0,3350.0,1206.0,510.0,696.0,232.0,82.0,150.0,0.6112023353402664,0.5771144278606966,0.38879766465973364
2012,Naturales,Ciencias del Ambiente y Recursos Naturales,10082.0,3938.0,6144.0,2904.0,1152.0,1752.0,445.0,171.0,274.0,0.609402896250744,0.6033057851239669,0.3905971037492561
2012,Naturales,Dermatologia y Podologia,20.0,4.0,16.0,0.0,0.0,0.0,2.0,0.0,2.0,0.8,,0.2
2012,Naturales,Enologia y Frutihorticultura,1528.0,936.0,592.0,366.0,201.0,165.0,89.0,47.0,42.0,0.387434554973822,0.45081967213114754,0.612565445026178
2012,Naturales,Farmacia,28.0,1.0,27.0,9.0,0.0,9.0,1.0,0.0,1.0,0.9642857142857143,1.0,0.03571428571428571
2012,Naturales,Geofisica,441.0,246.0,195.0,124.0,66.0,58.0,14.0,10.0,4.0,0.4421768707482993,0.46774193548387094,0.5578231292517006
2012,Naturales,Geografia,2991.0,1200.0,1791.0,691.0,269.0,422.0,85.0,35.0,50.0,0.5987963891675026,0.6107091172214182,0.4012036108324975
2012,Naturales,Geologia,23.0,8.0,15.0,8.0,3.0,5.0,8.0,4.0,4.0,0.6521739130434783,0.625,0.34782608695652173
2012,Naturales,Gestion y Administracion de Empresas,139.0,54.0,85.0,124.0,41.0,83.0,5.0,5.0,0.0,0.6115107913669064,0.6693548387096774,0.38848920863309355
2012,Naturales,Guardaparque,45.0,32.0,13.0,45.0,32.0,13.0,0.0,0.0,0.0,0.28888888888888886,0.28888888888888886,0.7111111111111111
2012,Naturales,Historia,21.0,6.0,15.0,6.0,1.0,5.0,0.0,0.0,0.0,0.7142857142857143,0.8333333333333334,0.2857142857142857
2012,Naturales,Ingenieria Agronomica,25880.0,18261.0,7619.0,4018.0,2763.0,1255.0,1232.0,901.0,331.0,0.2943972179289026,0.312344449975112,0.7056027820710974
2012,Naturales,Ingenieria Ambiental,1148.0,476.0,672.0,411.0,178.0,233.0,22.0,5.0,17.0,0.5853658536585366,0.5669099756690997,0.4146341463414634
2012,Naturales,Ingenieria Civil,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012,Naturales,Ingenieria Forestal e Industrias de la Madera,323.0,163.0,160.0,113.0,52.0,61.0,12.0,6.0,6.0,0.4953560371517028,0.5398230088495575,0.5046439628482973
2012,Naturales,"Ingenieria Geodesta Geofisica, Nuclear, Energetica y en Petroleo",458.0,346.0,112.0,196.0,150.0,46.0,138.0,99.0,39.0,0.2445414847161572,0.23469387755102042,0.7554585152838428
2012,Naturales,Ingenieria Hidraulica,124.0,78.0,46.0,56.0,40.0,16.0,17.0,5.0,12.0,0.3709677419354839,0.2857142857142857,0.6290322580645161
2012,Naturales,Ingenieria Industrial,74.0,73.0,1.0,44.0,43.0,1.0,4.0,4.0,0.0,0.013513513513513514,0.022727272727272728,0.9864864864864865
2012,Naturales,Ingenieria Mecanica,169.0,159.0,10.0,114.0,105.0,9.0,8.0,8.0,0.0,0.05917159763313609,0.07894736842105263,0.9408284023668639
2012,Naturales,Ingenieria Metalurgica,102.0,84.0,18.0,29.0,24.0,5.0,12.0,8.0,4.0,0.17647058823529413,0.1724137931034483,0.8235294117647058
2012,Naturales,Laboratorio,1020.0,222.0,798.0,420.0,93.0,327.0,67.0,16.0,51.0,0.7823529411764706,0.7785714285714286,0.21764705882352942
2012,Naturales,Medicina,95.0,19.0,76.0,50.0,10.0,40.0,11.0,2.0,9.0,0.8,0.8,0.2
2012,Naturales,Meteorologia,423.0,191.0,232.0,70.0,31.0,39.0,11.0,4.0,7.0,0.5484633569739953,0.5571428571428572,0.4515366430260047
2012,Naturales,Mineria,258.0,183.0,75.0,122.0,85.0,37.0,1.0,1.0,0.0,0.29069767441860467,0.30327868852459017,0.7093023255813954
2012,Naturales,"Paisajismo, Jardineria y Floricultura",1741.0,546.0,1195.0,350.0,114.0,236.0,31.0,7.0,24.0,0.6863871338311315,0.6742857142857143,0.31361286616886846
2012,Naturales,Produccion Animal,1980.0,1333.0,647.0,563.0,386.0,177.0,112.0,84.0,28.0,0.32676767676767676,0.31438721136767317,0.6732323232323232
2012,Naturales,Produccion e Ingenieria Agropecuaria,3998.0,2683.0,1315.0,1190.0,798.0,392.0,208.0,134.0,74.0,0.3289144572286143,0.32941176470588235,0.6710855427713857
2012,Naturales,Produccion e Ingenieria Pesquera,387.0,210.0,177.0,158.0,86.0,72.0,70.0,30.0,40.0,0.4573643410852713,0.45569620253164556,0.5426356589147286
2012,Naturales,Sanidad y Saneamiento Ambiental,5019.0,1340.0,3679.0,1338.0,388.0,950.0,674.0,229.0,445.0,0.7330145447300259,0.7100149476831091,0.2669854552699741
2012,Naturales,Sociologia,36.0,18.0,18.0,1.0,1.0,0.0,2.0,1.0,1.0,0.5,0.0,0.5
2012,Naturales,Tecnologia e Ingenieria Minera,750.0,538.0,212.0,177.0,126.0,51.0,5.0,4.0,1.0,0.2826666666666667,0.288135593220339,0.7173333333333334
2012,Naturales,Tecnologia e Ingenieria en Alimentos,8758.0,2911.0,5847.0,1959.0,677.0,1282.0,528.0,158.0,370.0,0.6676181776661338,0.6544155181214906,0.3323818223338662
2012,Naturales,Tecnologia y Ciencias Aplicadas,22.0,16.0,6.0,17.0,13.0,4.0,0.0,0.0,0.0,0.2727272727272727,0.23529411764705882,0.7272727272727273
2012,Naturales,Topografia y Cartografia,365.0,257.0,108.0,91.0,62.0,29.0,12.0,11.0,1.0,0.2958904109589041,0.31868131868131866,0.7041095890410959
2012,Naturales,Veterinaria,21986.0,8691.0,13295.0,3332.0,1211.0,2121.0,1056.0,511.0,545.0,0.6047029928136086,0.6365546218487395,0.3952970071863913
2012,Otros,Bibliotecologia y Documentacion,4288.0,935.0,3353.0,1520.0,362.0,1158.0,226.0,38.0,188.0,0.7819496268656716,0.7618421052631579,0.21805037313432835
2012,Otros,Cosmetologia,145.0,5.0,140.0,83.0,4.0,79.0,56.0,2.0,54.0,0.9655172413793104,0.9518072289156626,0.034482758620689655
2012,Otros,Educacion Fisica y Deportes,16569.0,9419.0,7150.0,4233.0,2539.0,1694.0,953.0,485.0,468.0,0.43152875852495626,0.40018899125915425,0.5684712414750438
2012,Otros,Enologia y Frutihorticultura,5.0,4.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.8
2012,Otros,Gestion Deportes,41.0,35.0,6.0,24.0,22.0,2.0,1.0,0.0,1.0,0.14634146341463414,0.08333333333333333,0.8536585365853658
2012,Otros,Higiene y Seguridad Industrial,19127.0,13310.0,5817.0,8483.0,5841.0,2642.0,1683.0,1236.0,447.0,0.30412505881737856,0.3114464222562773,0.6958749411826214
2012,Otros,Idiomas Extranjeros,106.0,29.0,77.0,29.0,7.0,22.0,5.0,1.0,4.0,0.7264150943396226,0.7586206896551724,0.27358490566037735
2012,Otros,Ingenieria Ambiental,19.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,,0.21052631578947367
2012,Otros,Ingenieria Naval,85.0,78.0,7.0,0.0,0.0,0.0,85.0,78.0,7.0,0.08235294117647059,,0.9176470588235294
2012,Otros,Ingenieria Vial,88.0,83.0,5.0,49.0,45.0,4.0,2.0,2.0,0.0,0.056818181818181816,0.08163265306122448,0.9431818181818182
2012,Otros,Letras,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,0.5
2012,Otros,Otros,11766.0,4792.0,6974.0,5687.0,2448.0,3239.0,80.0,65.0,15.0,0.59272480027197,0.5695445753472833,0.4072751997280299
2012,Otros,Periodismo Deportivo,1228.0,913.0,315.0,456.0,337.0,119.0,32.0,24.0,8.0,0.25651465798045603,0.26096491228070173,0.743485342019544
2012,Otros,Relaciones Internacionales,0.0,0.0,0.0,0.0,0.0,0.0,1687.0,542.0,1145.0,,,
2012,Psicologia,Otros,1641.0,271.0,1370.0,542.0,104.0,438.0,206.0,37.0,169.0,0.8348567946374162,0.8081180811808119,0.16514320536258378
2012,Psicologia,Psicologia,93383.0,19727.0,73656.0,19104.0,4708.0,14396.0,5681.0,887.0,4794.0,0.7887516999882206,0.7535594639865997,0.21124830001177944
2012,Psicologia,Psicopedagogia,10918.0,875.0,10043.0,2647.0,264.0,2383.0,844.0,31.0,813.0,0.9198571166880382,0.9002644503211182,0.0801428833119619
2012,Psicologia,Servicio Social,241.0,49.0,192.0,84.0,17.0,67.0,36.0,6.0,30.0,0.7966804979253111,0.7976190476190477,0.2033195020746888
2012,Psicologia,Trabajo Social,23994.0,3279.0,20715.0,5938.0,924.0,5014.0,1018.0,81.0,937.0,0.8633408352088022,0.8443920511956888,0.1366591647911978
2012,Salud,Administracion Hospitalaria y de Sistemas de Salud,3071.0,997.0,2074.0,897.0,313.0,584.0,148.0,63.0,85.0,0.6753500488440247,0.6510590858416946,0.3246499511559752
2012,Salud,Anestesiologia,253.0,152.0,101.0,28.0,13.0,15.0,29.0,16.0,13.0,0.39920948616600793,0.5357142857142857,0.6007905138339921
2012,Salud,Anestesiologia y Culturas,38.0,10.0,28.0,0.0,0.0,0.0,13.0,2.0,11.0,0.7368421052631579,,0.2631578947368421
2012,Salud,Auxiliares de la Odontologia,48.0,5.0,43.0,16.0,1.0,15.0,15.0,3.0,12.0,0.8958333333333334,0.9375,0.10416666666666667
2012,Salud,Bioquimica,16942.0,4337.0,12605.0,2727.0,734.0,1993.0,787.0,192.0,595.0,0.7440089717860937,0.7308397506417308,0.2559910282139063
2012,Salud,Bioterio,271.0,69.0,202.0,55.0,18.0,37.0,8.0,2.0,6.0,0.7453874538745388,0.6727272727272727,0.25461254612546125
2012,Salud,Bromatologia,2041.0,615.0,1426.0,679.0,213.0,466.0,87.0,25.0,62.0,0.6986771190592846,0.6863033873343152,0.30132288094071535
2012,Salud,Ciencias del Ambiente y Recursos Naturales,106.0,33.0,73.0,29.0,9.0,20.0,10.0,5.0,5.0,0.6886792452830188,0.6896551724137931,0.3113207547169811
2012,Salud,Comercializacion y Marketing,204.0,89.0,115.0,81.0,33.0,48.0,26.0,16.0,10.0,0.5637254901960784,0.5925925925925926,0.4362745098039216
2012,Salud,Dermatologia y Podologia,1276.0,88.0,1188.0,453.0,31.0,422.0,175.0,10.0,165.0,0.9310344827586207,0.9315673289183223,0.06896551724137931
2012,Salud,Enfermeria,55942.0,12223.0,43719.0,17025.0,3949.0,13076.0,6966.0,1375.0,5591.0,0.7815058453398163,0.7680469897209985,0.21849415466018376
2012,Salud,Farmacia,13158.0,3697.0,9461.0,2072.0,589.0,1483.0,697.0,173.0,524.0,0.7190302477580179,0.7157335907335908,0.28096975224198206
2012,Salud,Filosofia,26.0,12.0,14.0,10.0,4.0,6.0,0.0,0.0,0.0,0.5384615384615384,0.6,0.46153846153846156
2012,Salud,Fisica,41.0,19.0,22.0,28.0,11.0,17.0,8.0,3.0,5.0,0.5365853658536586,0.6071428571428571,0.4634146341463415
2012,Salud,Fonoaudiologia,4561.0,210.0,4351.0,1038.0,65.0,973.0,470.0,16.0,454.0,0.9539574654680991,0.9373795761078998,0.0460425345319009
2012,Salud,Genetica,960.0,356.0,604.0,149.0,64.0,85.0,91.0,24.0,67.0,0.6291666666666667,0.5704697986577181,0.37083333333333335
2012,Salud,Geriatria y Gerontologia,867.0,204.0,663.0,351.0,71.0,280.0,149.0,34.0,115.0,0.7647058823529411,0.7977207977207977,0.23529411764705882
2012,Salud,Higiene y Seguridad Industrial,176.0,106.0,70.0,40.0,25.0,15.0,21.0,16.0,5.0,0.3977272727272727,0.375,0.6022727272727273
2012,Salud,Instrumentacion Quirurgica,1745.0,246.0,1499.0,672.0,125.0,547.0,329.0,27.0,302.0,0.859025787965616,0.8139880952380952,0.14097421203438396
2012,Salud,Kinesiologia,16396.0,6627.0,9769.0,4086.0,1725.0,2361.0,1401.0,519.0,882.0,0.5958160526957794,0.577826725403818,0.4041839473042205
2012,Salud,Laboratorio,709.0,161.0,548.0,102.0,41.0,61.0,76.0,9.0,67.0,0.7729196050775741,0.5980392156862745,0.22708039492242596
2012,Salud,Medicina,85655.0,32291.0,53364.0,17403.0,6527.0,10876.0,6910.0,2738.0,4172.0,0.6230109158834861,0.6249497213124174,0.37698908411651394
2012,Salud,Nutricion,21105.0,2255.0,18850.0,5134.0,751.0,4383.0,1291.0,89.0,1202.0,0.8931532812129827,0.8537202960654461,0.10684671878701729
2012,Salud,Obstetricia,2934.0,181.0,2753.0,794.0,59.0,735.0,179.0,7.0,172.0,0.9383094751192911,0.9256926952141058,0.06169052488070893
2012,Salud,Odontologia,21518.0,6478.0,15040.0,4099.0,1167.0,2932.0,1486.0,445.0,1041.0,0.6989497165164049,0.7152964137594535,0.30105028348359514
2012,Salud,Planeamiento,10.0,3.0,7.0,9.0,3.0,6.0,5.0,3.0,2.0,0.7,0.6666666666666666,0.3
2012,Salud,Prevencion,14.0,5.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6428571428571429,,0.35714285714285715
2012,Salud,Quirofano,411.0,60.0,351.0,402.0,60.0,342.0,2.0,0.0,2.0,0.8540145985401459,0.8507462686567164,0.145985401459854
2012,Salud,Radiologia y Diagnostico por Imagenes,6370.0,2084.0,4286.0,1489.0,500.0,989.0,539.0,185.0,354.0,0.6728414442700157,0.664204163868368,0.3271585557299843
2012,Salud,Salud Publica,2166.0,602.0,1564.0,392.0,110.0,282.0,193.0,58.0,135.0,0.7220683287165282,0.7193877551020408,0.27793167128347185
2012,Salud,Sanidad y Saneamiento Ambiental,917.0,653.0,264.0,250.0,170.0,80.0,65.0,46.0,19.0,0.28789531079607417,0.32,0.7121046892039259
2012,Salud,Tecnologia y Ciencias Aplicadas,173.0,69.0,104.0,20.0,14.0,6.0,11.0,5.0,6.0,0.6011560693641619,0.3,0.3988439306358382
2012,Salud,Terapia Ocupacional,5827.0,582.0,5245.0,1507.0,161.0,1346.0,334.0,16.0,318.0,0.9001201304273211,0.8931652289316523,0.09987986957267891
2012,Salud,optica,1498.0,492.0,1006.0,400.0,152.0,248.0,191.0,46.0,145.0,0.671562082777036,0.62,0.32843791722296395
2012,Sociales,Administracion y Gestion Cultural,1240.0,367.0,873.0,732.0,212.0,520.0,57.0,16.0,41.0,0.7040322580645161,0.7103825136612022,0.29596774193548386
2012,Sociales,Antropologia,7224.0,2431.0,4793.0,1316.0,526.0,790.0,147.0,32.0,115.0,0.6634828349944629,0.6003039513677811,0.3365171650055371
2012,Sociales,Arqueologia,393.0,152.0,241.0,66.0,29.0,37.0,41.0,12.0,29.0,0.6132315521628499,0.5606060606060606,0.38676844783715014
2012,Sociales,Comunicacion,1412.0,707.0,705.0,347.0,169.0,178.0,170.0,70.0,100.0,0.4992917847025496,0.5129682997118156,0.5007082152974505
2012,Sociales,Comunicacion Social,43670.0,16973.0,26697.0,8187.0,3437.0,4750.0,1968.0,611.0,1357.0,0.6113350125944584,0.580188103090265,0.38866498740554156
2012,Sociales,Filosofia,9406.0,5207.0,4199.0,1712.0,1015.0,697.0,215.0,107.0,108.0,0.4464171805230704,0.4071261682242991,0.5535828194769297
2012,Sociales,Geografia,122.0,63.0,59.0,46.0,24.0,22.0,7.0,3.0,4.0,0.48360655737704916,0.4782608695652174,0.5163934426229508
2012,Sociales,Historia,14465.0,7156.0,7309.0,3530.0,1910.0,1620.0,219.0,97.0,122.0,0.5052886277220878,0.45892351274787535,0.4947113722779122
2012,Sociales,Otros,917.0,313.0,604.0,406.0,228.0,178.0,40.0,4.0,36.0,0.658669574700109,0.43842364532019706,0.34133042529989094
2012,Sociales,Publicidad,509.0,103.0,406.0,127.0,25.0,102.0,93.0,27.0,66.0,0.7976424361493124,0.8031496062992126,0.20235756385068762
2012,Sociales,Relaciones Institucionales y Humanas,97.0,23.0,74.0,30.0,4.0,26.0,0.0,0.0,0.0,0.7628865979381443,0.8666666666666667,0.23711340206185566
2012,Sociales,Relaciones Internacionales,6298.0,2529.0,3769.0,1704.0,735.0,969.0,509.0,236.0,273.0,0.5984439504604636,0.5686619718309859,0.4015560495395364
2012,Sociales,Relaciones Laborales,212.0,85.0,127.0,60.0,27.0,33.0,6.0,1.0,5.0,0.5990566037735849,0.55,0.4009433962264151
2012,Sociales,Relaciones Publicas,2411.0,415.0,1996.0,711.0,166.0,545.0,373.0,55.0,318.0,0.8278722521775197,0.7665260196905767,0.1721277478224803
2012,Sociales,Salud Publica,379.0,111.0,268.0,66.0,14.0,52.0,16.0,4.0,12.0,0.7071240105540897,0.7878787878787878,0.2928759894459103
2012,Sociales,Servicio Social,2179.0,265.0,1914.0,526.0,65.0,461.0,241.0,17.0,224.0,0.8783845800826067,0.876425855513308,0.1216154199173933
2012,Sociales,Sociologia,15181.0,6320.0,8861.0,2827.0,1231.0,1596.0,735.0,263.0,472.0,0.5836901389895264,0.5645560665015918,0.4163098610104736
2012,Sociales,Teologia,1109.0,832.0,277.0,318.0,205.0,113.0,59.0,49.0,10.0,0.2497745716862038,0.3553459119496855,0.7502254283137962
2012,Tecnologia,Analista,11087.0,8598.0,2489.0,2640.0,2143.0,497.0,1172.0,945.0,227.0,0.22449715883467122,0.18825757575757576,0.7755028411653287
2012,Tecnologia,Ciencia de Datos,127.0,87.0,40.0,18.0,12.0,6.0,1.0,1.0,0.0,0.31496062992125984,0.3333333333333333,0.6850393700787402
2012,Tecnologia,Ciencias de la Computacion,9755.0,7997.0,1758.0,1958.0,1646.0,312.0,251.0,199.0,52.0,0.18021527421834957,0.15934627170582227,0.8197847257816504
2012,Tecnologia,"Computacion, Sistemas e Informatica",75.0,56.0,19.0,10.0,10.0,0.0,42.0,27.0,15.0,0.25333333333333335,0.0,0.7466666666666667
2012,Tecnologia,Ingenieria Informatica,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,1.0
2012,Tecnologia,Ingenieria en Sistemas,84294.0,70610.0,13684.0,17460.0,14931.0,2529.0,3082.0,2520.0,562.0,0.16233658386124755,0.14484536082474228,0.8376634161387525
2012,Tecnologia,Licenciatura en Computacion,9.0,6.0,3.0,8.0,5.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.375,0.6666666666666666
2012,Tecnologia,Licenciatura en Informatica,8059.0,6606.0,1453.0,2291.0,1877.0,414.0,584.0,447.0,137.0,0.18029532200024817,0.18070711479703186,0.8197046779997519
2012,Tecnologia,Licenciatura en Sistemas,23135.0,18156.0,4979.0,3938.0,3315.0,623.0,894.0,656.0,238.0,0.21521504214393775,0.15820213306246825,0.7847849578560623
2012,Tecnologia,Otros,2787.0,1967.0,820.0,656.0,488.0,168.0,200.0,126.0,74.0,0.2942231790455687,0.25609756097560976,0.7057768209544313
2012,Tecnologia,Tecnicatura,17209.0,13891.0,3318.0,6420.0,5227.0,1193.0,1102.0,908.0,194.0,0.19280608983671335,0.18582554517133956,0.8071939101632867
2013,Administracion Publica,Administracion Publica,4133.0,1546.0,2587.0,1482.0,535.0,947.0,407.0,173.0,234.0,0.6259375756109363,0.6390013495276653,0.3740624243890636
2013,Administracion Publica,Ciencia Politica,15964.0,7748.0,8216.0,3474.0,1660.0,1814.0,909.0,396.0,513.0,0.5146579804560261,0.5221646516983305,0.48534201954397393
2013,Administracion Publica,Otros,403.0,176.0,227.0,124.0,47.0,77.0,70.0,14.0,56.0,0.5632754342431762,0.6209677419354839,0.43672456575682383
2013,Administracion Publica,Sociologia,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
2013,Arquitectura y Urbanismo,Arquitectura,59887.0,30089.0,29798.0,8908.0,4296.0,4612.0,3133.0,1334.0,1799.0,0.49757042429909665,0.5177368657386618,0.5024295757009034
2013,Arquitectura y Urbanismo,Arquitectura Naval,271.0,241.0,30.0,72.0,60.0,12.0,7.0,7.0,0.0,0.11070110701107011,0.16666666666666666,0.8892988929889298
2013,Arquitectura y Urbanismo,Arquitectura y Urbanismo,85.0,27.0,58.0,13.0,4.0,9.0,1.0,0.0,1.0,0.6823529411764706,0.6923076923076923,0.3176470588235294
2013,Arquitectura y Urbanismo,Construcciones,180.0,141.0,39.0,69.0,54.0,15.0,7.0,6.0,1.0,0.21666666666666667,0.21739130434782608,0.7833333333333333
2013,Arquitectura y Urbanismo,Planeamiento,950.0,355.0,595.0,281.0,112.0,169.0,43.0,15.0,28.0,0.6263157894736842,0.6014234875444839,0.3736842105263158
2013,Arquitectura y Urbanismo,Urbanismo,200.0,103.0,97.0,87.0,40.0,47.0,9.0,5.0,4.0,0.485,0.5402298850574713,0.515
2013,Artes,Artes Audiovisuales,14634.0,7376.0,7258.0,4023.0,2123.0,1900.0,586.0,281.0,305.0,0.4959682930162635,0.4722843649018146,0.5040317069837364
2013,Artes,Artes Digitales,789.0,532.0,257.0,318.0,201.0,117.0,39.0,25.0,14.0,0.3257287705956908,0.36792452830188677,0.6742712294043093
2013,Artes,Artes Plasticas,5866.0,1364.0,4502.0,1651.0,419.0,1232.0,233.0,34.0,199.0,0.7674735765427889,0.7462144155057541,0.23252642345721106
2013,Artes,Artes Visuales,1925.0,585.0,1340.0,715.0,243.0,472.0,45.0,10.0,35.0,0.6961038961038961,0.6601398601398601,0.3038961038961039
2013,Artes,Musica,12007.0,7885.0,4122.0,3423.0,2271.0,1152.0,324.0,183.0,141.0,0.34329974181727324,0.33654688869412797,0.6567002581827267
2013,Artes,Otros,4302.0,981.0,3321.0,992.0,271.0,721.0,72.0,27.0,45.0,0.7719665271966527,0.7268145161290323,0.2280334728033473
2013,Artes,Teatro y Danza,2589.0,738.0,1851.0,643.0,185.0,458.0,110.0,17.0,93.0,0.7149478563151797,0.7122861586314152,0.2850521436848204
2013,Ciencias Exactas,Astronomia y Astrofisica,663.0,361.0,302.0,195.0,108.0,87.0,29.0,14.0,15.0,0.4555052790346908,0.4461538461538462,0.5444947209653092
2013,Ciencias Exactas,Atmosfera,53.0,25.0,28.0,5.0,3.0,2.0,5.0,2.0,3.0,0.5283018867924528,0.4,0.4716981132075472
2013,Ciencias Exactas,Fisica,3358.0,2467.0,891.0,656.0,483.0,173.0,167.0,120.0,47.0,0.26533650982727813,0.26371951219512196,0.7346634901727218
2013,Ciencias Exactas,Geologia,5308.0,2981.0,2327.0,1109.0,618.0,491.0,216.0,127.0,89.0,0.43839487565938207,0.44274120829576197,0.5616051243406179
2013,Ciencias Exactas,Matematica,5069.0,2253.0,2816.0,1165.0,518.0,647.0,156.0,67.0,89.0,0.5555336358256067,0.5553648068669528,0.4444663641743934
2013,Ciencias Exactas,Otros,890.0,455.0,435.0,210.0,88.0,122.0,77.0,61.0,16.0,0.4887640449438202,0.580952380952381,0.5112359550561798
2013,Ciencias Exactas,Quimica,8295.0,3094.0,5201.0,2263.0,787.0,1476.0,963.0,339.0,624.0,0.6270042194092827,0.6522315510384445,0.3729957805907173
2013,Comunicacion,Comercializacion y Marketing,12116.0,7148.0,4968.0,3709.0,2224.0,1485.0,995.0,497.0,498.0,0.41003631561571474,0.40037746023186843,0.5899636843842853
2013,Comunicacion,Idiomas Extranjeros,11214.0,1900.0,9314.0,2898.0,580.0,2318.0,665.0,91.0,574.0,0.8305689316925272,0.7998619737750172,0.16943106830747282
2013,Comunicacion,Letras,14286.0,4043.0,10243.0,2834.0,817.0,2017.0,383.0,102.0,281.0,0.7169956600867983,0.7117148906139732,0.28300433991320173
2013,Comunicacion,Locucion,314.0,133.0,181.0,93.0,39.0,54.0,73.0,27.0,46.0,0.5764331210191083,0.5806451612903226,0.42356687898089174
2013,Comunicacion,Marketing y Comercializacion,602.0,251.0,351.0,207.0,95.0,112.0,81.0,32.0,49.0,0.5830564784053156,0.5410628019323671,0.4169435215946844
2013,Comunicacion,Otros,2536.0,529.0,2007.0,496.0,120.0,376.0,7.0,0.0,7.0,0.791403785488959,0.7580645161290323,0.20859621451104102
2013,Comunicacion,Periodismo,6778.0,2893.0,3885.0,1404.0,632.0,772.0,520.0,190.0,330.0,0.5731779285925052,0.5498575498575499,0.42682207140749484
2013,Comunicacion,Periodismo Deportivo,195.0,81.0,114.0,86.0,37.0,49.0,16.0,4.0,12.0,0.5846153846153846,0.5697674418604651,0.4153846153846154
2013,Comunicacion,Publicidad,6027.0,2567.0,3460.0,1305.0,560.0,745.0,571.0,214.0,357.0,0.5740832918533267,0.5708812260536399,0.4259167081466733
2013,Comunicacion,Relaciones Publicas,8564.0,2343.0,6221.0,2118.0,667.0,1451.0,707.0,121.0,586.0,0.7264128911723494,0.6850802644003777,0.27358710882765064
2013,Comunicacion,Traduccion Cientifica,483.0,50.0,433.0,87.0,9.0,78.0,44.0,3.0,41.0,0.8964803312629399,0.896551724137931,0.10351966873706005
2013,Diseño,Diseño Grafico,22681.0,8807.0,13874.0,4266.0,1668.0,2598.0,1286.0,416.0,870.0,0.6117014240994665,0.6090014064697609,0.38829857590053346
2013,Diseño,Diseño Industrial,10452.0,5789.0,4663.0,2162.0,1187.0,975.0,601.0,311.0,290.0,0.4461347110600842,0.4509713228492137,0.5538652889399158
2013,Diseño,Diseño Multimedia,1621.0,976.0,645.0,569.0,348.0,221.0,19.0,10.0,9.0,0.39790252930289943,0.3884007029876977,0.6020974706971005
2013,Diseño,Diseño Textil y de Indumentaria,10132.0,562.0,9570.0,2183.0,155.0,2028.0,693.0,26.0,667.0,0.9445321752862219,0.9289967934035731,0.055467824713778126
2013,Diseño,Diseño Videojuegos,237.0,223.0,14.0,87.0,80.0,7.0,5.0,5.0,0.0,0.05907172995780591,0.08045977011494253,0.9409282700421941
2013,Diseño,Diseño de Interiores,3433.0,578.0,2855.0,1021.0,204.0,817.0,220.0,31.0,189.0,0.8316341392368191,0.8001958863858962,0.16836586076318089
2013,Diseño,Otros,648.0,213.0,435.0,189.0,82.0,107.0,96.0,28.0,68.0,0.6712962962962963,0.5661375661375662,0.3287037037037037
2013,Economicas,Actuariales,2696.0,1317.0,1379.0,280.0,138.0,142.0,52.0,21.0,31.0,0.5114985163204748,0.5071428571428571,0.48850148367952523
2013,Economicas,Adm. Agraria,4824.0,2878.0,1946.0,1362.0,811.0,551.0,316.0,160.0,156.0,0.4033996683250415,0.4045521292217327,0.5966003316749585
2013,Economicas,Adm. Empresas,98909.0,48340.0,50569.0,24623.0,11930.0,12693.0,6490.0,3250.0,3240.0,0.5112679331506739,0.5154936441538399,0.48873206684932613
2013,Economicas,Adm. Industrial,3069.0,2333.0,736.0,840.0,707.0,133.0,207.0,151.0,56.0,0.23981753014011079,0.15833333333333333,0.7601824698598892
2013,Economicas,Comercio Exterior,15620.0,8209.0,7411.0,3728.0,2053.0,1675.0,999.0,449.0,550.0,0.4744558258642766,0.44930257510729615,0.5255441741357234
2013,Economicas,Contabilidad,144575.0,60509.0,84066.0,24350.0,10488.0,13862.0,7883.0,3156.0,4727.0,0.5814698253501642,0.5692813141683778,0.4185301746498357
2013,Economicas,Economia,18484.0,10602.0,7882.0,4267.0,2300.0,1967.0,981.0,580.0,401.0,0.4264228521964943,0.46097961096789314,0.5735771478035058
2013,Economicas,Estadistica,930.0,351.0,579.0,216.0,101.0,115.0,45.0,15.0,30.0,0.6225806451612903,0.5324074074074074,0.3774193548387097
2013,Economicas,Finanzas,7904.0,4757.0,3147.0,2369.0,1378.0,991.0,818.0,566.0,252.0,0.39815283400809715,0.418319966230477,0.6018471659919028
2013,Economicas,Logistica y Transportes,1210.0,983.0,227.0,452.0,359.0,93.0,47.0,36.0,11.0,0.18760330578512396,0.20575221238938052,0.812396694214876
